ID_XBXXZ	Name_XBXXZ	Level_XBXXZ	Type_XBXXZ	MaxNum_XBXXZ	Quality_XBXXZ	AutoSell_XBXXZ	Use_XBXXZ	BuyPrice_XBXXZ	GoldPrice_XBXXZ	GongDe_XBXXZ	Recovery_XBXXZ	Desc_XBXXZ	Legend_XBXXZ	Icon_XBXXZ	MinAttack_XBXXZ	MaxAttack_XBXXZ	MinDefence_XBXXZ	MaxDefence_XBXXZ	MinWAttack_XBXXZ	MaxWAttack_XBXXZ	MinMAttack_XBXXZ	MaxMAttack_XBXXZ	MinGAttack_XBXXZ	MaxGAttack_XBXXZ	MinPAttack_XBXXZ	MaxPAttack_XBXXZ	MinDodge_XBXXZ	MaxDodge_XBXXZ	MinBang_XBXXZ	MaxBang_XBXXZ	MinASpeed_XBXXZ	MaxASpeed_XBXXZ	MinMSpeed_XBXXZ	MaxMSpeed_XBXXZ	MinAntiMine_XBXXZ	MaxAntiMine_XBXXZ	Body_XBXXZ	Soul_XBXXZ	UseLimit_XBXXZ
2795	诅咒秘诀		10	1	14		1		600	6000	600	使用后，可以学到大魔天修炼功法：《诅咒秘诀》。此功法增加：修炼速度！		153	794																								
2796	恐惧秘诀		10	1	14		1		600	6000	600	使用后，可以学到大魔天修炼功法：《恐惧秘诀》。此功法增加：修炼速度！		153	795																								
2797	深渊秘诀		10	1	15		1		675	6750	675	使用后，可以学到大魔天修炼功法：《深渊秘诀》。此功法增加：修炼速度！		153	796																								
2798	第六天秘诀		10	1	16		1		750	7500	750	使用后，可以学到大魔天修炼功法：《第六天秘诀》。此功法增加：修炼速度！		153	797																								
2799	魅惑秘诀		10	1	16		1		750	7500	750	使用后，可以学到大魔天修炼功法：《魅惑秘诀》。此功法增加：修炼速度！		153	798																								
2800	黑暗秘诀		10	1	16		1		750	7500	750	使用后，可以学到大魔天修炼功法：《黑暗秘诀》。此功法增加：修炼速度！		153	799																								
2801	毁灭秘诀		10	1	16		1		750	7500	750	使用后，可以学到大魔天修炼功法：《毁灭秘诀》。此功法增加：修炼速度！		153	800																								
2802	阿修罗秘诀		10	1	17		1		825	8250	825	使用后，可以学到大魔天修炼功法：《阿修罗秘诀》。此功法增加：修炼速度！		153	801																								
2803	魔佛秘诀		10	1	17		1		825	8250	825	使用后，可以学到大魔天修炼功法：《魔佛秘诀》。此功法增加：修炼速度！		153	802																								
2804	弃天秘诀		10	1	17		1		825	8250	825	使用后，可以学到大魔天修炼功法：《弃天秘诀》。此功法增加：修炼速度！		153	803																								
2805	血魔秘诀		10	1	17		1		825	8250	825	使用后，可以学到大魔天修炼功法：《血魔秘诀》。此功法增加：修炼速度！		153	804																								
2806	大天魔秘诀		10	1	17		1		825	8250	825	使用后，可以学到大魔天修炼功法：《大天魔秘诀》。此功法增加：修炼速度！		153	805																								
2807	魔帝秘诀		10	1	18		1		900	9000	900	使用后，可以学到大魔天修炼功法：《魔帝秘诀》。此功法增加：修炼速度！		153	806																								
2808	月音秘诀		10	1	4		1		20	200	15	使用后，可以学到功法：《月音秘诀》。使用功法，不消耗技能点！此功法增加：修炼速度！		153	807																								
2809	阴罗真诀		10	1	6		1					使用后，可以学到功法：《阴罗真诀》。此功法增加：生命！		153	808																								
2810	罗刹真诀		10	1	6		1					使用后，可以学到功法：《罗刹真诀》。此功法增加：生命！		153	809																								
2811	七曜真诀		10	1	6		1					使用后，可以学到功法：《七曜真诀》。此功法增加：生命！		153	810																								
2812	虹月真诀		10	1	6		1					使用后，可以学到功法：《虹月真诀》。此功法增加：生命！		153	811																								
2813	无量真诀		10	1	6		1					使用后，可以学到功法：《无量真诀》。此功法增加：生命！		153	812																								
2814	星月真诀		10	1	6		1					使用后，可以学到功法：《星月真诀》。此功法增加：生命！		153	813																								
2815	朝天真诀		10	1	6		1					使用后，可以学到功法：《朝天真诀》。此功法增加：生命！		153	814																								
2816	问道真诀		10	1	6		1					使用后，可以学到功法：《问道真诀》。此功法增加：生命！		153	815																								
2817	清虚真诀		10	1	6		1					使用后，可以学到功法：《清虚真诀》。此功法增加：生命！		153	816																								
2818	剑符真诀		10	1	6		1					使用后，可以学到功法：《剑符真诀》。此功法增加：生命！		153	817																								
2819	御灵真诀		10	1	6		1					使用后，可以学到功法：《御灵真诀》。此功法增加：生命！		153	818																								
2820	鬼灵真诀		10	1	6		1					使用后，可以学到功法：《鬼灵真诀》。此功法增加：生命！		153	819																								
2821	迷月真诀		10	1	6		1					使用后，可以学到功法：《迷月真诀》。此功法增加：生命！		153	820																								
2822	圣水真诀		10	1	6		1					使用后，可以学到功法：《圣水真诀》。此功法增加：生命！		153	821																								
2823	万花真诀		10	1	7		1					使用后，可以学到功法：《万花真诀》。此功法增加：生命！		153	822																								
2824	天星真诀		10	1	7		1					使用后，可以学到功法：《天星真诀》。此功法增加：生命！		153	823																								
2825	血魂真诀		10	1	7		1					使用后，可以学到功法：《血魂真诀》。此功法增加：生命！		153	824																								
2826	飞羽真诀		10	1	7		1					使用后，可以学到功法：《飞羽真诀》。此功法增加：生命！		153	825																								
2827	千面真诀		10	1	7		1					使用后，可以学到功法：《千面真诀》。此功法增加：生命！		153	826																								
2828	两仪真诀		10	1	7		1					使用后，可以学到功法：《两仪真诀》。此功法增加：生命！		153	827																								
2829	灵虚真诀		10	1	7		1					使用后，可以学到功法：《灵虚真诀》。此功法增加：生命！		153	828																								
2830	血河真诀		10	1	7		1					使用后，可以学到功法：《血河真诀》。此功法增加：生命！		153	829																								
2831	烈焰真诀		10	1	7		1					使用后，可以学到功法：《烈焰真诀》。此功法增加：生命！		153	830																								
2832	玲珑真诀		10	1	7		1					使用后，可以学到功法：《玲珑真诀》。此功法增加：生命！		153	831																								
2833	太上真诀		10	1	7		1					使用后，可以学到功法：《太上真诀》。此功法增加：生命！		153	832																								
2834	无名秘诀第一卷		10	1	7		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第一卷》。本卷内容看起来平淡无奇，聊胜于无！		153	833																								
2835	无名秘诀第二卷		10	1	8		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第二卷》。本卷内容看起来平淡无奇，聊胜于无！		153	834																								
2836	无名秘诀第三卷		10	1	9		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第三卷》。本卷内容看起来平淡无奇，聊胜于无！		153	835																								
2837	无名秘诀第四卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第四卷》。本卷内容看起来平淡无奇，聊胜于无！		153	836																								
2838	无名秘诀第五卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第五卷》。本卷内容看起来平淡无奇，聊胜于无！		153	837																								
2839	无名秘诀第六卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第六卷》。本卷内容看起来平淡无奇，聊胜于无！		153	838																								
2840	无名秘诀第七卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第七卷》。本卷内容看起来平淡无奇，聊胜于无！		153	839																								
2841	无名秘诀第八卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第八卷》。本卷内容看起来平淡无奇，聊胜于无！		153	873																								
2842	无名秘诀第九卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第九卷》。本卷内容看起来平淡无奇，聊胜于无！		153	874																								
2843	无名秘诀第十卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀第十卷》。本卷内容看起来平淡无奇，聊胜于无！		153	875																								
2844	无名秘诀十一卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十一卷》。本卷内容看起来平淡无奇，聊胜于无！		153	876																								
2845	无名秘诀十二卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十二卷》。本卷内容看起来平淡无奇，聊胜于无！		153	877																								
2846	无名秘诀十三卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十三卷》。本卷内容看起来平淡无奇，聊胜于无！		153	878																								
2847	无名秘诀十四卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十四卷》。本卷内容看起来平淡无奇，聊胜于无！		153	879																								
2848	无名秘诀十五卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十五卷》。本卷内容看起来平淡无奇，聊胜于无！		153	880																								
2849	无名秘诀十六卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十六卷》。本卷内容看起来平淡无奇，聊胜于无！		153	881																								
2850	无名秘诀十七卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十七卷》。本卷内容看起来平淡无奇，聊胜于无！		153	882																								
2851	无名秘诀十八卷		10	1	10		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《无名秘诀十八卷》。本卷内容看起来平淡无奇，聊胜于无！		153	883																								
2852	长生诀第一卷		10	1	7		1					使用悟道茶时，感悟天道，领悟到的特殊功法：《长生诀第一卷》。本卷内容看起来平淡无奇，聊胜于无！		153	841																								
